complex_name,protein_path,ligand_description,protein_sequence
Bortezomib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bortezomib.sdf,
Ethacrynic_acid,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ethacrynic_acid.sdf,
Menadiol_sodium_diphosphate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Menadiol_sodium_diphosphate.sdf,
Aclarubicin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Aclarubicin.sdf,
Lemborexant,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lemborexant.sdf,
ZINC000000002068,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002068.sdf,
Cyclandelate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cyclandelate.sdf,
Rosaramicin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rosaramicin.sdf,
ZINC000000002824,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002824.sdf,
Succinylcholine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Succinylcholine.sdf,
Everolimus,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Everolimus.sdf,
Nafarelin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nafarelin.sdf,
Manganese_Sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Manganese_Sulfate.sdf,
Ceftriaxone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ceftriaxone.sdf,
Valganciclovir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Valganciclovir.sdf,
Moxisylyte,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Moxisylyte.sdf,
Sodium_Tetradecyl_Sulfate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_Tetradecyl_Sulfate.sdf,
ZINC000000004568,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000004568.sdf,
Cenestin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cenestin.sdf,
Tebipenem_pivoxil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tebipenem_pivoxil.sdf,
Docetaxel,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Docetaxel.sdf,
ZINC000000003346,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003346.sdf,
Nimodipine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nimodipine.sdf,
Nalmefene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nalmefene.sdf,
Gemcitabine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gemcitabine.sdf,
Lurasidone_hydrochloride,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Lurasidone_hydrochloride.sdf,
Ferric_citrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ferric_citrate.sdf,
Chlophedianol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Chlophedianol.sdf,
LAS_34273,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/LAS_34273.sdf,
Maprotiline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Maprotiline.sdf,
Meglumine_gadoterate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Meglumine_gadoterate.sdf,
Rosoxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rosoxacin.sdf,
Guanabenz,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Guanabenz.sdf,
ZINC000000003690,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003690.sdf,
ZINC000000001323,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001323.sdf,
Prochlorperazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Prochlorperazine.sdf,
Ergocalciferol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ergocalciferol.sdf,
Brigatinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Brigatinib.sdf,
Trifarotene,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trifarotene.sdf,
Olmesartan_medoxomil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Olmesartan_medoxomil.sdf,
ZINC000000008082,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008082.sdf,
Ipratropium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ipratropium.sdf,
Xenon_Xe_133,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Xenon_Xe_133.sdf,
Momelotinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Momelotinib.sdf,
Itraconazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Itraconazole.sdf,
ZINC000000001850,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001850.sdf,
Active_66_Kd_240nM_IC50_NA_,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Active_66_Kd_240nM_IC50_NA_.sdf,
Phenacemide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phenacemide.sdf,
Eletriptan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Eletriptan.sdf,
ZINC000000001283,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001283.sdf,
Ardeparin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ardeparin.sdf,
Benztropine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Benztropine.sdf,
Quinolones,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Quinolones.sdf,
Arsenic_trioxide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Arsenic_trioxide.sdf,
Ioxaglate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ioxaglate.sdf,
Digitoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Digitoxin.sdf,
Ribociclib_Succinate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ribociclib_Succinate.sdf,
Estriol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Estriol.sdf,
Atracurium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Atracurium.sdf,
Ofloxacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ofloxacin.sdf,
ZINC000000000274,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000274.sdf,
Zanubrutinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Zanubrutinib.sdf,
Simeprevir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Simeprevir.sdf,
Mephentermine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mephentermine.sdf,
Daprodustat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Daprodustat.sdf,
PSI_7977,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/PSI_7977.sdf,
Hydroxyamphetamine_Hydrobromide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydroxyamphetamine_Hydrobromide.sdf,
Ammoniated_mercury,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ammoniated_mercury.sdf,
Glycerol_phenylbutyrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glycerol_phenylbutyrate.sdf,
Carbenicillin_Indanyl_Sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Carbenicillin_Indanyl_Sodium.sdf,
NADH,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/NADH.sdf,
Trandolapril,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trandolapril.sdf,
Arbekacin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Arbekacin.sdf,
Valaciclovir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Valaciclovir.sdf,
ZINC000000005171,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005171.sdf,
Tilidine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tilidine.sdf,
Cloperastine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cloperastine.sdf,
Estramustine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Estramustine.sdf,
Pseudoephedrine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pseudoephedrine.sdf,
MCB_3837,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/MCB_3837.sdf,
ZINC000000000883,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000883.sdf,
Amdinocillin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Amdinocillin.sdf,
Bendroflumethiazide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bendroflumethiazide.sdf,
Dexchlorpheniramine_Maleate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dexchlorpheniramine_Maleate.sdf,
Bisacodyl,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bisacodyl.sdf,
Acetyldigitoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acetyldigitoxin.sdf,
Doxylamine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Doxylamine.sdf,
Epipodophyllotoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Epipodophyllotoxin.sdf,
ZINC000000005085,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000005085.sdf,
Acipimox,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Acipimox.sdf,
Estazolam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Estazolam.sdf,
Piroxicam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Piroxicam.sdf,
Rapacuronium_bromide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rapacuronium_bromide.sdf,
Yohimbine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Yohimbine.sdf,
Flunitrazepam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flunitrazepam.sdf,
Pinacidil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pinacidil.sdf,
Alcaftadine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Alcaftadine.sdf,
Hydroxyflutamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hydroxyflutamide.sdf,
Choline_salicylate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Choline_salicylate.sdf,
Hyaluronate_sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hyaluronate_sodium.sdf,
Trilostane,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trilostane.sdf,
Naphazoline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Naphazoline.sdf,
Flibanserin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flibanserin.sdf,
Treosulfan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Treosulfan.sdf,
Kombiglyze_XR_Komboglyze_FDC,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Kombiglyze_XR_Komboglyze_FDC.sdf,
Pneumovax_23,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Pneumovax_23.sdf,
Dasatinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dasatinib.sdf,
Ibutilide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ibutilide.sdf,
ZINC000000007528,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000007528.sdf,
Tolbutamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tolbutamide.sdf,
Felodipine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Felodipine.sdf,
Meclofenamate_Sodium,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Meclofenamate_Sodium.sdf,
Amsacrine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Amsacrine.sdf,
Fosmidomycin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fosmidomycin.sdf,
Rolapitant,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Rolapitant.sdf,
Clofibrate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Clofibrate.sdf,
Technetium_Tc_99m_Succimer_Kit,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Technetium_Tc_99m_Succimer_Kit.sdf,
Gitalin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gitalin.sdf,
Nateglinide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Nateglinide.sdf,
Glaziovine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glaziovine.sdf,
Macrolides,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Macrolides.sdf,
Oxtriphylline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Oxtriphylline.sdf,
Roflumilast,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Roflumilast.sdf,
Mexiletine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Mexiletine.sdf,
Anileridine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Anileridine.sdf,
Charybdotoxin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Charybdotoxin.sdf,
ZINC000000000831,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000831.sdf,
Calcidiol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Calcidiol.sdf,
Oxymetazoline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Oxymetazoline.sdf,
Molsidomine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Molsidomine.sdf,
Carfilzomib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Carfilzomib.sdf,
L_Alanine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/L_Alanine.sdf,
Doxofylline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Doxofylline.sdf,
ZINC000000001965,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001965.sdf,
Practolol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Practolol.sdf,
ACECLIDINE,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ACECLIDINE.sdf,
Stiripentol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Stiripentol.sdf,
Enalaprilat,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Enalaprilat.sdf,
Dolutegravir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dolutegravir.sdf,
Insulin_detemir,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Insulin_detemir.sdf,
Enprofylline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Enprofylline.sdf,
Deflazacort,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Deflazacort.sdf,
Phytonadione,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Phytonadione.sdf,
ZINC000000003544,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003544.sdf,
Adenosine_triphosphate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Adenosine_triphosphate.sdf,
Indium_In_111_Oxyquinoline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Indium_In_111_Oxyquinoline.sdf,
Sodium_Monofluorophosphate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sodium_Monofluorophosphate.sdf,
ZINC000000003374,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003374.sdf,
Ceftibuten,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ceftibuten.sdf,
Halobetasol_Propionate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Halobetasol_Propionate.sdf,
Trametinib,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Trametinib.sdf,
Naloxegol,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Naloxegol.sdf,
Tegaserod,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tegaserod.sdf,
Cetraxate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cetraxate.sdf,
Glisoxepide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Glisoxepide.sdf,
Frovatriptan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Frovatriptan.sdf,
ZINC000000002493,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002493.sdf,
Flucloxacillin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Flucloxacillin.sdf,
ZINC000000006642,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000006642.sdf,
Bunazosin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Bunazosin.sdf,
Diflorasone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Diflorasone.sdf,
Cefsulodin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cefsulodin.sdf,
ZINC000000008935,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000008935.sdf,
Polidocanol___BioForm_Medical_Chemische_Fabrik_Kreussler___Co,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Polidocanol___BioForm_Medical_Chemische_Fabrik_Kreussler___Co.sdf,
Teriflunomide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Teriflunomide.sdf,
Milrinone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Milrinone.sdf,
Insulin_aspart,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Insulin_aspart.sdf,
Fluorometholone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Fluorometholone.sdf,
ZINC000000002463,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000002463.sdf,
Tiaprofenic_acid,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tiaprofenic_acid.sdf,
Risedronate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Risedronate.sdf,
ZINC000000001661,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000001661.sdf,
Calcium_carbimide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Calcium_carbimide.sdf,
Sulfamethazine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Sulfamethazine.sdf,
ZINC000000003771,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000003771.sdf,
Potassium_Aminosalicylate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Potassium_Aminosalicylate.sdf,
Ornidazole,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ornidazole.sdf,
Tolmetin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Tolmetin.sdf,
Meclocycline,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Meclocycline.sdf,
Hexobarbital,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Hexobarbital.sdf,
Ambrisentan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Ambrisentan.sdf,
Gadoversetamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Gadoversetamide.sdf,
Vitamin_A,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Vitamin_A.sdf,
Budipine,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Budipine.sdf,
Iophendylate,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Iophendylate.sdf,
Avacopan,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Avacopan.sdf,
Brinzolamide,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Brinzolamide.sdf,
Finerenone,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Finerenone.sdf,
Dalfopristin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Dalfopristin.sdf,
Cetiedil,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Cetiedil.sdf,
Brivaracetam,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Brivaracetam.sdf,
ZINC000000000200,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/ZINC000000000200.sdf,
Thymopentin,receptor_ready_5tbm.pdb,ligand_sdf_files_benchmarking/Thymopentin.sdf,
